lep_n,jet_n,photon_n,tau_n,met,met_mpx,met_mpy,truth_jet_n,truth_elec_n,truth_muon_n,truth_tau_n,truth_photon_n,eventNumber,runNumber,m_ee,m_4l,lep_pt_0,lep_pt_1,lep_pt_2,lep_pt_3,lep_eta_0,lep_eta_1,lep_eta_2,lep_eta_3,lep_phi_0,lep_phi_1,lep_phi_2,lep_phi_3,lep_e_0,lep_e_1,lep_e_2,lep_e_3,lep_type_0,lep_type_1,lep_type_2,lep_type_3,source_file
4,3,0,0,79.22886,32.91815,-72.06669,2,0,0,0,2,1971691,284500,35.43463682357015,61.19142018793207,13.34958553314209,11.611274719238281,9.623343467712402,8.393609046936035,0.5649440884590149,-1.245564341545105,-1.2460395097732544,0.5668373107910156,2.72590970993042,0.007822299376130104,0.0028198128566145897,2.732032060623169,15.537191390991211,21.84471893310547,18.11203956604004,9.778555870056152,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,2,42.75267,42.40441,5.4458094,2,0,0,0,2,1505101,284500,38.159680026678984,64.69204432236687,17.121891021728516,17.05571937561035,13.91010570526123,9.969494819641113,0.14849406480789185,-0.8728709816932678,0.1481499820947647,-0.8733599781990051,-2.16338849067688,1.3688571453094482,-2.1560401916503906,1.3642354011535645,17.311010360717773,23.976280212402344,14.063036918640137,14.01955509185791,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,12.949025,7.2432127,10.733738,2,0,0,0,2,1595801,284500,61.39349576117738,80.59928864081344,33.05293655395508,28.341646194458008,11.10099983215332,7.8806962966918945,-0.40180158615112305,-0.24738174676895142,-0.24653863906860352,-0.40136590600013733,-2.132859706878662,0.9902644157409668,0.9934413433074951,-2.129936456680298,35.75713348388672,29.213300704956055,11.440078735351562,8.524032592773438,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,15.896335,-0.8686719,15.872582,2,0,0,0,2,1409795,284500,44.22160552215168,61.32023257216698,21.646255493164062,22.65998077392578,8.061727523803711,9.060647010803223,-1.3609055280685425,-1.2731600999832153,-1.273709774017334,-1.360409140586853,-2.9450063705444336,0.051950130611658096,0.04598841443657875,-2.9401631355285645,44.98255920410156,43.643898010253906,15.534460067749023,18.820520401000977,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,16.849373,4.430803,-16.256363,2,0,0,0,2,1019077,284500,42.64473592480685,76.90363364595807,21.708620071411133,20.242158889770508,19.419218063354492,14.325485229492188,1.2949482202529907,0.9242366552352905,0.9251061081886292,1.2950938940048218,1.865565299987793,-1.2987786531448364,-1.2955436706542969,1.8698084354400635,42.60011291503906,29.52094268798828,28.33871078491211,28.115276336669922,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,4.4976964,-0.04664209,-4.497454,2,0,0,0,2,2695846,284500,43.168150458828826,69.44956886677133,24.164350509643555,12.804943084716797,12.047233581542969,8.05008316040039,0.30638372898101807,1.6478455066680908,1.6469619274139404,0.30361253023147583,-1.9943958520889282,0.8942715525627136,0.9008657336235046,-1.990729570388794,25.307415008544922,34.49803924560547,32.43006134033203,8.423972129821777,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,2,0,0,19.865685,16.051165,-11.704935,2,0,0,0,2,2697285,284500,3.046670037972089,39.98864239788816,17.817218780517578,19.232755661010742,17.27850914001465,7.6685872077941895,0.13957363367080688,-0.02304917573928833,0.4295095205307007,0.42946380376815796,0.11915633082389832,0.14330224692821503,-1.2219533920288086,-1.2253801822662354,17.991046905517578,19.237865447998047,18.89691734313965,8.386717796325684,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,7.7939143,-7.0771794,-3.2647572,2,0,0,0,2,2557675,284500,39.57939139587973,63.55647157221513,17.953702926635742,14.418706893920898,10.916553497314453,8.70630168914795,0.6511032581329346,-0.6860675811767578,0.6514477133750916,-0.6861129999160767,-2.6377408504486084,0.36440587043762207,-2.6335270404815674,0.35451096296310425,21.895668029785156,17.947275161743164,13.316047668457031,10.837214469909668,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,4.4798617,4.2367415,-1.4557402,2,0,0,0,2,2080361,284500,36.37689978067646,63.34458133908246,19.940898895263672,15.383587837219238,15.389307022094727,10.288894653320312,0.0946674570441246,0.6520813703536987,0.6533065438270569,0.09597382694482803,-1.674415111541748,1.538942813873291,1.543979287147522,-1.677660584449768,20.030319213867188,18.77176284790039,18.791940689086914,10.336316108703613,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,14.740228,12.310398,-8.107306,3,0,0,0,2,2062860,284500,56.60131390220197,79.84060454289933,32.97782516479492,18.225784301757812,9.059589385986328,10.851288795471191,1.0872461795806885,-0.1747228503227234,-0.17465059459209442,1.0878769159317017,-0.07916202396154404,-2.509241819381714,-2.5066912174224854,-0.07668489217758179,54.4668083190918,18.50469207763672,9.198113441467285,17.931198120117188,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,10.45776,7.782891,-6.9850802,2,0,0,0,2,1610416,284500,40.586687213176276,59.737459883475395,21.577911376953125,18.977161407470703,10.357251167297363,8.66230583190918,-0.5180421471595764,-0.3670371472835541,-0.36645936965942383,-0.5178810358047485,1.73885977268219,-1.394733190536499,-1.4000674486160278,1.7312361001968384,24.538654327392578,20.26984405517578,11.060519218444824,9.850119590759277,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,5.082705,4.434125,-2.484437,2,0,0,0,2,2333731,284500,50.05900313595774,78.43167606409385,29.32651138305664,16.271852493286133,15.647323608398438,7.361945152282715,-1.884905457496643,-0.8175812363624573,-0.8167432546615601,-1.88591730594635,2.5511696338653564,-0.6051400899887085,-0.6032799482345581,2.5454559326171875,98.79479217529297,22.019989013671875,21.162893295288086,24.824806213378906,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,13.597167,-11.919563,-6.5427027,2,0,0,0,2,2331287,284500,40.23053209530255,68.65252857535177,25.600872039794922,15.845809936523438,16.029401779174805,11.452277183532715,-0.9735825657844543,-1.1601430177688599,-1.1601568460464478,-0.9741395711898804,1.169913411140442,-1.7587064504623413,-1.7639257907867432,1.1684430837631226,38.72310256958008,27.76051902770996,28.082473754882812,17.329608917236328,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,5.392383,1.3827275,-5.212088,2,0,0,0,2,2015939,284500,48.04771864666555,79.98950447702418,24.301652908325195,23.04959487915039,21.661230087280273,10.740257263183594,0.19742576777935028,-0.23658189177513123,0.1970963031053543,-0.23585714399814606,0.8686516284942627,-2.5381455421447754,0.8713297843933105,-2.5419750213623047,24.77679443359375,23.697664260864258,22.083330154418945,11.040376663208008,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,42.624863,-37.85064,-19.601223,3,0,0,0,2,1451437,284500,49.033369161810484,72.18262791295078,30.519664764404297,17.897151947021484,14.112248420715332,8.633886337280273,0.42034104466438293,-0.27743494510650635,0.4174235165119171,-0.2781238257884979,1.4826734066009521,-1.98482346534729,1.4768184423446655,-1.992971420288086,33.25580596923828,18.590354919433594,15.35968017578125,8.969972610473633,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,44.197956,-5.2550607,-43.884438,2,0,0,0,2,1334728,284500,49.81665843821301,78.92477802194648,39.69313049316406,15.523343086242676,13.914416313171387,12.8568754196167,-0.807988166809082,-1.0169901847839355,-1.0167129039764404,-0.8084058165550232,1.7401759624481201,-1.2739754915237427,-1.2693527936935425,1.7360217571258545,53.370269775390625,24.267194747924805,21.747371673583984,17.29182243347168,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,2,0,0,13.709742,11.6572275,7.215679,2,0,0,0,2,1385222,284500,45.97034946207329,70.41299121129835,19.75415802001953,15.241713523864746,11.09193229675293,7.082730293273926,-0.49538490176200867,1.133681058883667,1.1314454078674316,-0.49689531326293945,-1.8043891191482544,1.869207501411438,1.8647857904434204,-1.813659429550171,22.228031158447266,26.131301879882812,18.9821834564209,7.975250720977783,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,15.353721,2.000711,15.222809,3,0,0,0,2,772035,284500,34.20191893949927,58.78821417502645,16.070602416992188,15.379510879516602,13.438065528869629,9.276185989379883,-0.7510977387428284,0.0858200415968895,0.08420262485742569,-0.7523881793022156,1.0761877298355103,-1.9684512615203857,-1.9622067213058472,1.0724215507507324,20.820858001708984,15.43618106842041,13.485732078552246,12.027973175048828,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,13.934661,8.044975,-11.3777485,3,0,0,0,2,788454,284500,55.407343488793245,88.32989946322641,31.767595291137695,24.924970626831055,16.36918830871582,16.945674896240234,-0.7806668281555176,-0.5994290113449097,-0.5987973809242249,-0.7805280089378357,-0.9692667722702026,2.5695979595184326,2.567155361175537,-0.9668776392936707,41.949554443359375,29.53862953186035,19.3925838470459,22.37497329711914,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,22.52271,-21.208881,7.579964,2,0,0,0,2,2761495,284500,0.09441850046323469,65.8831821974947,16.791555404663086,14.543930053710938,12.668124198913574,10.915270805358887,1.7312166690826416,1.7309983968734741,0.45161938667297363,0.4508441686630249,-1.0903334617614746,-1.0965324640274048,2.0746569633483887,2.0694053173065186,48.90195846557617,42.347530364990234,13.98212718963623,12.043509483337402,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,6.5564504,-4.949433,4.3000174,2,0,0,0,2,2767247,284500,55.91586395109725,80.85322140821081,25.526418685913086,21.445035934448242,13.61165714263916,7.115329265594482,-1.0055919885635376,0.2367563396692276,0.23675447702407837,-1.0061067342758179,3.0353169441223145,-0.30886030197143555,-0.30491384863853455,3.0318009853363037,39.55768966674805,22.04888343811035,13.994927406311035,11.03079605102539,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,8.39724,7.959677,2.6752896,2,0,0,0,2,2882786,284500,56.62435834265522,78.57769935902222,30.744333267211914,20.585613250732422,11.486774444580078,7.255979061126709,0.6137256622314453,-0.3786241114139557,-0.37832018733024597,0.614803671836853,1.0224716663360596,-2.1652212142944336,-2.169018507003784,1.0263149738311768,36.718441009521484,22.0788631439209,12.318655014038086,8.671042442321777,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,14.347708,-12.931485,-6.215578,2,0,0,0,2,2214998,284500,36.424189025367525,55.43875987399355,23.838462829589844,13.914546966552734,10.167922019958496,8.068646430969238,0.8790104985237122,0.8445891737937927,0.845050036907196,0.87875896692276,0.7666978240013123,-2.3369557857513428,-2.3410396575927734,0.7638140916824341,33.65644073486328,19.179502487182617,14.019683837890625,11.389731407165527,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,29.768072,-6.07449,-29.141699,2,0,0,0,2,3129091,284500,35.449815951569335,62.0238989270174,18.020559310913086,17.764142990112305,13.783662796020508,13.045994758605957,0.1936083734035492,-0.2808040380477905,-0.2810118794441223,0.19363875687122345,-3.1238110065460205,0.5760332942008972,0.580032229423523,-3.121091604232788,18.359357833862305,18.4691162109375,14.331485748291016,13.291346549987793,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,17.292988,8.927531,-14.810355,2,0,0,0,2,2680136,284500,41.95905737505428,61.65720745600125,25.488183975219727,15.897052764892578,12.27677059173584,7.269746780395508,-0.35356786847114563,-0.9656023383140564,-0.35330310463905334,-0.9650333523750305,2.84564208984375,-0.09221633523702621,2.8424363136291504,-0.09781619161367416,27.097991943359375,23.90219497680664,13.050986289978027,10.925868034362793,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,15.3533,-15.240133,-1.8606919,2,0,0,0,2,2077859,284500,31.580152835126995,56.43407748436558,12.983588218688965,14.120814323425293,10.232402801513672,11.05490493774414,0.29791975021362305,-0.8467740416526794,-0.8471223711967468,0.29719847440719604,-1.8684535026550293,1.131201982498169,1.1370733976364136,-1.8715819120407104,13.564048767089844,19.49312973022461,14.128750801086426,11.546731948852539,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,38.26342,19.299644,-33.03957,3,0,0,0,2,3459663,284500,53.8981279187544,79.7500610663869,34.85007095336914,14.351960182189941,10.97868824005127,8.368902206420898,-0.7241336703300476,0.5423951745033264,0.5439016819000244,-0.7242794632911682,1.239173173904419,-1.7531397342681885,-1.748590350151062,1.2360808849334717,44.3935432434082,16.51534652709961,12.643026351928711,10.661636352539062,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,14.823404,-14.431188,3.3873498,2,0,0,0,2,2607931,284500,47.50033354580285,70.73784273875334,33.325252532958984,15.450984954833984,10.852591514587402,8.438411712646484,-2.3520829677581787,-1.7415544986724854,-1.7408584356307983,-2.197566270828247,-1.4309135675430298,1.76127028465271,1.7549291849136353,0.9688934087753296,176.667236328125,45.4371337890625,31.89362907409668,38.454471588134766,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,10.207546,9.447228,-3.8657298,2,0,0,0,2,1883733,284500,57.8519065149972,83.19030120901311,26.55599594116211,21.224136352539062,10.556646347045898,10.171060562133789,0.43139222264289856,-0.8834825158119202,0.43152740597724915,-0.8838002681732178,2.3272342681884766,-1.0489001274108887,2.3244640827178955,-1.043859839439392,29.065582275390625,30.06028938293457,11.554902076721191,14.40877628326416,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,5.4270363,-3.5880053,-4.071724,2,0,0,0,2,1541852,284500,36.109457516259994,64.84723376775779,12.937407493591309,11.73338508605957,10.807642936706543,8.890127182006836,1.317195177078247,-0.559655487537384,1.3165143728256226,-0.5595882534980774,1.5413790941238403,-1.2884677648544312,1.5364936590194702,-1.2925106287002563,25.8801326751709,13.61938190460205,21.606985092163086,10.318753242492676,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,8.206581,1.6214238,8.044809,2,0,0,0,2,1881629,284500,49.937232032518835,80.85267051404274,18.65188217163086,15.509835243225098,13.322216987609863,7.660660266876221,0.8865429162979126,-0.9846943020820618,-0.9850492477416992,0.8845107555389404,-1.3952128887176514,1.9198808670043945,1.9168576002120972,-1.406330943107605,26.474515914916992,23.65673828125,20.325469970703125,10.857895851135254,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,5.8481927,-3.223449,-4.8796244,2,0,0,0,2,1867255,284500,35.02403255067702,56.90081085717762,13.407755851745605,11.782411575317383,8.446526527404785,7.208784103393555,-0.362711101770401,-2.0916671752929688,-2.0910420417785645,-0.3619619607925415,1.0586334466934204,-1.865209698677063,-1.8612747192382812,1.0522743463516235,14.29942512512207,48.436824798583984,34.70214080810547,7.686197280883789,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,12.918459,-0.97498876,-12.881615,2,0,0,0,2,1906881,284500,37.115182630604544,60.42832750451093,19.693920135498047,18.536144256591797,16.566322326660156,7.861985683441162,0.3684230148792267,0.4105839431285858,0.4116341173648834,0.36909714341163635,2.332418441772461,-1.291555404663086,-1.2896538972854614,2.3298380374908447,21.04568862915039,20.120620727539062,17.98977279663086,8.4036226272583,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,18.643583,-17.852398,5.373557,3,0,0,0,2,892352,284500,0.033862702698453165,64.12620554856456,31.793367385864258,16.561758041381836,13.129328727722168,7.897700309753418,-0.44219493865966797,-0.4415116310119629,-0.05650106817483902,-0.057266682386398315,-1.9429059028625488,-1.941615104675293,1.5274279117584229,1.5233582258224487,34.952728271484375,18.202363967895508,13.150291442871094,7.910654067993164,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,6.769866,-6.3353066,-2.386415,2,0,0,0,2,2964896,284500,38.78221367479422,64.92775611126298,16.973894119262695,14.622833251953125,14.217696189880371,7.132616996765137,0.2404724508523941,1.5797613859176636,1.5814776420593262,0.2400483638048172,1.0541760921478271,-1.9507579803466797,-1.9571465253829956,1.047571063041687,17.467039108276367,36.99446487426758,36.02626419067383,7.339107990264893,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,31.699644,-21.929823,22.889961,3,0,0,0,2,2845414,284500,36.3895897561534,64.04924686436478,19.696043014526367,16.235910415649414,16.959550857543945,10.138908386230469,0.6711667776107788,1.062985897064209,1.0632908344268799,0.6708901524543762,1.9645042419433594,-1.2978222370147705,-1.2925529479980469,1.9600688219070435,24.301280975341797,26.305625915527344,27.484670639038086,12.507513999938965,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,9.157289,4.154696,8.160541,2,0,0,0,2,2823976,284500,31.657276089243698,54.329560208327145,21.460546493530273,10.735078811645508,11.013931274414062,10.173423767089844,0.08820261061191559,0.7299848198890686,0.08995380252599716,0.7307221293449402,-2.8465442657470703,0.018305430188775063,-2.843026638031006,0.010991081595420837,21.544078826904297,13.724613189697266,11.05852222442627,13.012524604797363,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,9.929107,-5.7977247,8.0606165,2,0,0,0,2,3343762,284500,47.68521470181094,70.2608798727729,24.42564582824707,16.391653060913086,9.974125862121582,8.550594329833984,-0.9303492903709412,0.3213435709476471,0.32122331857681274,-0.9312446713447571,-0.027225783094763756,-2.846605062484741,-2.8414809703826904,-0.032362792640924454,35.78125762939453,17.245275497436523,10.49315357208252,12.534011840820312,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,8.781601,5.91061,-6.4947057,2,0,0,0,2,2235260,284500,35.24411696410115,56.56445349439007,19.646638870239258,12.240828514099121,10.675049781799316,7.384453296661377,-0.23650160431861877,0.8183627724647522,0.8173087239265442,-0.2379445880651474,1.4213438034057617,-1.9548360109329224,-1.9493765830993652,1.4275354146957397,20.198652267456055,16.573707580566406,14.443428039550781,7.594486236572266,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,8.151664,-7.1849575,-3.850456,2,0,0,0,2,1685849,284500,43.61153142862581,73.76781663907555,17.21217155456543,17.837968826293945,11.64765453338623,12.578018188476562,-1.15397047996521,0.21754330396652222,0.21786221861839294,-1.153971791267395,0.0034110378473997116,3.127210855484009,3.1198604106903076,0.00020392831356730312,30.002016067504883,18.261728286743164,11.9251708984375,21.924386978149414,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,1,1,6.1632614,-5.966587,-1.5445478,2,0,0,0,2,2198634,284500,0.05701053650641352,66.58529263375334,24.671842575073242,11.992438316345215,12.813902854919434,10.871633529663086,-0.244261234998703,-0.24494308233261108,0.9309374690055847,0.9302186369895935,-0.7030894756317139,-0.7064075469970703,1.7616593837738037,1.7576706409454346,25.41151237487793,12.353996276855469,18.779226303100586,15.924393653869629,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,19.087782,17.123947,-8.432904,2,0,0,0,2,2417669,284500,49.37620561101376,68.25705045632954,25.898714065551758,23.433015823364258,11.790836334228516,7.02560567855835,-0.3084681034088135,-0.5226675271987915,-0.523277997970581,-0.30862995982170105,2.410900592803955,-0.900618314743042,-0.9041211605072021,2.4048399925231934,27.14068031311035,26.707279205322266,13.442291259765625,7.362873077392578,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,24.850319,17.387346,-17.754396,2,0,0,0,2,2433249,284500,44.498483931166,71.08874390208848,29.078760147094727,11.31667423248291,10.07484245300293,7.0540595054626465,-1.9139728546142578,-0.5896079540252686,-0.5898969173431396,-0.3698265850543976,2.5566020011901855,-0.6774922013282776,-0.6679778695106506,1.2519949674606323,100.72103881835938,13.341373443603516,11.879180908203125,7.541980743408203,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,6.807316,3.1184945,-6.0509953,2,0,0,0,2,2448855,284500,57.03449031477456,75.35186268387565,29.62656021118164,26.094411849975586,9.976383209228516,7.782732009887695,-0.9163059592247009,-0.46419695019721985,-0.4634776711463928,-0.9155964851379395,-0.8958936929702759,2.2595856189727783,2.2548670768737793,-0.8997604846954346,42.958988189697266,28.956655502319336,11.06722354888916,11.279291152954102,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,1,0,0,6.7739544,-4.3361135,-5.204285,2,0,0,0,2,3040453,284500,38.624809341016174,61.086449420344636,19.2439022064209,18.872526168823242,13.647136688232422,8.690441131591797,-0.3406546115875244,-0.7223348617553711,-0.7227936387062073,-0.34061399102211,1.0025523900985718,-1.9395753145217896,-1.9355107545852661,1.0064057111740112,20.371326446533203,24.013898849487305,17.369903564453125,9.199457168579102,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,7.044122,-6.7050934,2.1590228,2,0,0,0,2,3147566,284500,64.76386706033261,85.57340005390981,27.791728973388672,27.70111846923828,10.197808265686035,7.674866199493408,-0.2027805596590042,0.9410727620124817,0.9397397041320801,-0.20291709899902344,-0.002272806828841567,-3.0477373600006104,-3.050806760787964,0.010059095919132233,28.36508560180664,40.899845123291016,15.04199504852295,7.833416938781738,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,7.811867,4.8430305,-6.1294637,2,0,0,0,2,3145728,284500,57.26491163741535,85.03702359369771,24.367475509643555,17.339242935180664,12.043764114379883,7.334193229675293,0.5533744692802429,-1.1778078079223633,-1.1781758069992065,0.554104745388031,-1.8930875062942505,0.9967142939567566,0.9995591044425964,-1.888556718826294,28.194604873657227,30.82224464416504,21.41551399230957,8.489213943481445,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,16.860992,0.5188401,-16.853008,2,0,0,0,2,2419461,284500,55.222779460204464,81.79755922053678,38.13965606689453,20.207090377807617,16.744075775146484,7.634302616119385,0.5513179898262024,0.38960444927215576,0.38888347148895264,0.550518810749054,1.2515745162963867,-2.1540331840515137,-2.1572866439819336,1.256169319152832,44.08427047729492,21.760221481323242,18.02621841430664,8.820685386657715,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
4,0,0,0,3.8816574,0.1291062,-3.8795097,2,0,0,0,2,2425232,284500,42.29395550566062,59.8907222608519,27.760486602783203,15.310409545898438,10.258964538574219,7.112388610839844,0.5656090974807739,1.0332647562026978,0.5673269033432007,1.032833456993103,2.4331231117248535,-0.5897908210754395,2.429316759109497,-0.5854378938674927,32.32061767578125,24.236906051635742,11.95469856262207,11.255393028259277,11.0,11.0,11.0,11.0,ODEO_FEB2025_v0_4lep_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.4lep.root
