index,t,gap,rho_local,norm_height,s_unfolded,montgomery_local,gue_distance,cluster,regime
7185,7429.350889133,1.204479762000119,1.1293002630929316,1.0340084744791929,1.3602193121168462,0.0,0.0700872531485344,0,R3
7186,7430.555368895,0.6012662269995417,1.1460376181380652,1.034032197174367,0.689073714657416,0.0,0.066224301049672,1,R1
7187,7431.156635122,0.4776683449999837,1.115406286905111,1.0339719820679003,0.5327942750685413,0.0,0.0760656719458439,1,R1
7188,7431.634303467,1.106366500999684,1.1240733226643558,1.0338945886848914,1.243637068863252,0.0,0.080570029647364,1,R1
7189,7432.740669968,1.3009052300003532,1.1268502063139605,1.033904669629712,1.465925326820808,0.0,0.0659488207980871,0,R3
7190,7434.041575198,1.017616392000491,1.119510230395158,1.0339418046172462,1.1392319614623592,0.0,0.0750123543540175,1,R1
7191,7435.05919159,0.5312499980000212,1.1372826001863698,1.033939534361007,0.6041813790744678,0.0,0.066273248385422,1,R1
7192,7435.590441588,1.1760751879992313,1.1485336612688444,1.0338696387080089,1.3507619416002017,0.0,0.0663861488792665,0,R3
7193,7436.766516776,0.8916647460000604,1.1173123427191287,1.033889408699569,0.9962680262733844,0.19999999999996,0.0659067631038144,2,R2
7194,7437.658181522,0.4678135210006076,1.1069376059295155,1.0338696387992772,0.5178403789578697,0.1666666666666388,0.0706261502768993,2,R2
7195,7438.125995043,0.7462208979995921,1.1037837975751694,1.0337909652596249,0.823666536623943,0.0,0.0597147692546629,1,R1
7196,7438.872215941,0.8654327770000236,1.1520318551001345,1.0337510027711228,0.9970061275517982,0.19999999999996,0.0658869455249845,2,R2
7197,7439.737648718,0.9654723300000114,1.1479599306234451,1.0337276154950674,1.1083235489656689,0.19999999999996,0.0657649130192061,2,R2
7198,7440.703121048,1.2662023410002805,1.0873968871022217,1.0337181329602667,1.3768644840452502,0.0,0.0658065824826803,0,R3
7199,7441.969323389,1.201837474000058,1.13812613526339,1.0337504269188778,1.3678426394984011,0.0,0.0799880276714604,0,R3
7200,7443.171160863,0.4572334909998972,1.1597025305928397,1.0337737723420837,0.530254836584379,0.0,0.0806314178096752,1,R1
7201,7443.628394354,0.7954718749997483,1.1051469141682897,1.033693708422997,0.8791132879636351,0.0,0.0665455380773046,1,R1
7202,7444.423866229,1.0951135570003316,1.1128537158232568,1.0336606312453485,1.218701191156243,0.0,0.0659193191720301,1,R1
7203,7445.518979786,0.6731325259997902,1.1277368264717942,1.0336691628191033,0.759116338665946,0.0,0.0590865262535411,1,R1
7204,7446.192112312,1.278267290000258,1.1459073213879782,1.03361911608995,1.4647758463020657,0.0,0.070109576267312,0,R3
7205,7447.470379602,0.4456203479994656,1.1344136604949704,1.0336530714229009,0.5055178101651163,0.0,0.0666501221175693,1,R1
7206,7447.91599995,0.6628460580004685,1.1106762052954051,1.0335714682139885,0.7362073443949785,0.0,0.0597678135099776,1,R1
7207,7448.578846008,1.4480059729994537,1.12250031321491,1.033520028584432,1.6253871582289472,0.0,0.0660075994711548,0,R3
